Hardware,Num of Hardware,Framework,Model,Input Length,Output Length,Image Size,Batch Size,Text Tokens,Image Tokens,Multimodal Tokens,Avg Latency,Multimodal Token Throughput,Multimodal Request Throughput
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,256,256,512,32,16384,8388608,8404992,3.7210067523410544,2258795.1485742503,8.59982314728866
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,512,512,512,32,32768,8388608,8421376,4.264941994294834,1974558.1560699258,7.503032876603257
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,1024,1024,512,32,65536,8388608,8454144,18.089767812013935,467343.9752159428,1.7689558170419346
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,128,128,1024,32,8192,33554432,33562624,3.859410423280982,8696308.585772945,8.291421872876633
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,256,256,1024,32,16384,33554432,33570816,4.101268689613789,8185471.019008344,7.802463681796326
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,512,512,1024,32,32768,33554432,33587200,4.788538838077026,7014081.1499584485,6.6826230468354115
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,1024,1024,1024,32,65536,33554432,33619968,5.627851358304421,5973855.004253194,5.68600660583919
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,128,128,128,64,16384,1048576,1064960,14.300502184351595,74470.11204720757,4.475367310529301
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,256,256,128,64,32768,1048576,1081344,7.502474638012548,144131.64351415317,8.530518673896376
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,512,512,128,64,65536,1048576,1114112,8.906838143321997,125085.01693559102,7.185490403009594
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,1024,1024,128,64,131072,1048576,1179648,13.544532007304952,87094.0390826189,4.725154030090001
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,128,128,256,64,16384,4194304,4210688,12.268578915274702,343209.1058857341,5.216578092864392
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,256,256,256,64,32768,4194304,4227072,7.976501179665017,529940.6224343493,8.023568048000685
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,512,512,256,64,65536,4194304,4259840,8.778375291304352,485265.1952827416,7.2906429579738825
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,1024,1024,256,64,131072,4194304,4325376,15.095886588678695,286526.79487164784,4.2395655017703575
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,128,128,512,64,16384,16777216,16793600,14.157680550318522,1186183.000832165,4.520514484878677
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,256,256,512,64,32768,16777216,16809984,7.347015975043178,2288001.5583335124,8.711019578206903
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,512,512,512,64,65536,16777216,16842752,8.37817381931624,2010313.0304086448,7.638896181939463
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,1024,1024,512,64,131072,16777216,16908288,14.811211279050136,1141587.1181255847,4.321051046684172
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,128,128,1024,64,16384,67108864,67125248,7.9189137550226105,8476572.681123782,8.081916532985055
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,256,256,1024,64,32768,67108864,67141632,9.398636075318791,7143763.356931834,6.809498685459975
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,512,512,1024,64,65536,67108864,67174400,9.446986796683632,7110669.406628323,6.77464691942485
Nvidia A100 GPU,1,vLLM,facebook/chameleon-7b,1024,1024,1024,64,131072,67108864,67239936,11.206599343994943,6000030.333557924,5.710920684810098
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,128,1,256,16384,16640,0.23465486833204827,70912.65618428838,4.261577895690408
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,128,1,512,16384,16896,0.25576354019964737,66061.01865344486,3.9098614259851363
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,128,1,1024,16384,17408,0.2448315954146286,71101.93425206868,4.084440156943283
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,128,1,2048,16384,18432,0.2661154394348462,69263.17405387806,3.7577676895550165
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,256,1,256,65536,65792,0.5721971782234808,114981.34297737462,1.7476493035228389
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,256,1,512,65536,66048,0.20529125956818461,321728.26129532844,4.871127987150685
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,256,1,1024,65536,66560,0.22197354631498456,299855.5508301432,4.505041328577873
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,256,1,2048,65536,67584,0.24534022668376565,275470.5207275823,4.0759724302731755
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,512,1,256,262144,262400,0.21070635536064705,1245335.0044941625,4.745941328102753
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,512,1,512,262144,262656,0.23067897465080023,1138621.326012075,4.335028805784277
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,512,1,1024,262144,263168,0.23842774719620743,1103764.151172528,4.194142719375183
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,512,1,2048,262144,264192,0.25510806031525135,1035608.2033375312,3.919907504154294
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,1024,1,256,1048576,1048832,0.2030800680319468,5164623.048259994,4.924166166039932
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,1024,1,512,1048576,1049088,0.23345679401730499,4493713.727269965,4.28344783971408
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,1024,1,1024,1048576,1049600,0.22179842398812374,4732224.788288852,4.5085983120130075
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,1024,1,2048,1048576,1050624,6.567716528661549,159967.92727199345,0.15225992102978178
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,128,16,4096,262144,266240,1.378541925145934,193131.59443577714,11.606466011765454
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,128,16,8192,262144,270336,1.4454178696808715,187029.6511967757,11.069463257384927
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,128,16,16384,262144,278528,1.655089938857903,168285.7187762247,9.667148367200408
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,128,16,32768,262144,294912,1.8882530497697492,156182.45660239295,8.473440570876354
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,256,16,4096,1048576,1052672,2.9313891382577517,359103.46608763357,5.458163091069333
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,256,16,8192,1048576,1056768,1.4846966514984767,711773.680457502,10.776612167779524
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,256,16,16384,1048576,1064960,1.6280804849229753,654119.9958246434,9.82752397573082
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,256,16,32768,1048576,1081344,2.2976000189470747,470640.6646425558,6.963788243409029
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,512,16,4096,4194304,4198400,1.8139201927309234,2314545.0482466677,8.8206747265498
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,512,16,8192,4194304,4202496,1.4118973187481363,2976488.4062009254,11.332268846707958
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,512,16,16384,4194304,4210688,2.1169941099360585,1988993.7247521104,7.5578859312382605
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,512,16,32768,4194304,4227072,13.180756095952043,320700.2670581379,1.2138909091045071
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,1024,16,4096,16777216,16781312,1.5913154177057247,10545559.864049088,10.054574864276727
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,1024,16,8192,16777216,16785408,1.61231123128285,10410774.095175494,9.923642339990062
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,1024,16,16384,16777216,16793600,1.8192327458721895,9231144.30416032,8.794916448323475
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,1024,16,32768,16777216,16809984,2.1570190750062466,7793155.004876959,7.417644185623933
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,128,32,8192,524288,532480,3.1260296955394247,170337.47336431357,10.236627005066921
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,128,32,16384,524288,540672,2.7651834168160954,195528.44007090997,11.5724692276817
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,128,32,32768,524288,557056,3.2172984067971506,173144.02631198708,9.946233129135289
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,128,32,65536,524288,589824,3.9206528613964715,150440.250859117,8.161905971089245
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,256,32,8192,2097152,2105344,2.7664190968498588,761035.8106612879,11.567300137726287
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,256,32,16384,2097152,2113536,3.3903652116035423,623394.7873127096,9.438511193566946
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,256,32,32768,2097152,2129920,3.957596501801163,538185.2341517486,8.085715657327954
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,256,32,65536,2097152,2162688,14.923562133529535,144917.67988428028,2.144260178212007
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,512,32,8192,8388608,8396800,2.8837980800308287,2911715.649630447,11.096477323286765
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,512,32,16384,8388608,8404992,2.669011970050633,3149102.3998069786,11.989455408621842
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,512,32,32768,8388608,8421376,3.0287947923255465,2780437.955499112,10.565258524969266
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,512,32,65536,8388608,8454144,11.51381489370639,734260.8925058497,2.7792699722393173
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,1024,32,8192,33554432,33562624,3.0038275737315416,11173285.808248447,10.653074856839272
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,1024,32,16384,33554432,33570816,3.0958871569794915,10843682.05227268,10.336294049948792
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,1024,32,32768,33554432,33587200,3.4686676603741944,9683026.24771399,9.22544421466653
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,1024,32,65536,33554432,33619968,4.207521588075906,7990444.56367825,7.6054274066442895
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,128,64,16384,1048576,1064960,9.221308459838232,115489.03332300874,6.940446714123121
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,128,64,32768,1048576,1081344,6.049483026843518,178749.81964603026,10.579416408974328
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,128,64,65536,1048576,1114112,6.502514063380659,171335.57715379595,9.842347033191404
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,128,64,131072,1048576,1179648,10.458597529213876,112792.17855978331,6.119367326377133
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,256,64,16384,4194304,4210688,7.6401999858208,551122.7465006779,8.37674407983764
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,256,64,32768,4194304,4227072,5.4442360224202275,776430.7025985367,11.755552062114473
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,256,64,65536,4194304,4259840,6.0655931055856245,702295.7072536303,10.551317717151898
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,256,64,131072,4194304,4325376,7.2525316512522595,596395.3289680795,8.824504749172577
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,512,64,16384,16777216,16793600,8.649465308214227,1941576.6641726915,7.399301311633733
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,512,64,32768,16777216,16809984,5.4864178590166075,3063927.034353348,11.665170543803866
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,512,64,65536,16777216,16842752,5.956189759696524,2827772.901724703,10.745124413776383
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,512,64,131072,16777216,16908288,7.207944041894128,2345785.1367498664,8.879092238787951
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,128,128,1024,64,16384,67108864,67125248,5.865468321678539,11444141.254997106,10.911319691806796
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,256,256,1024,64,32768,67108864,67141632,6.1135222854403155,10982479.308188904,10.468596827138336
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,512,512,1024,64,65536,67108864,67174400,8.009091958714029,8387267.913301096,7.990918362520099
Nvidia A100 GPU,2,vLLM,facebook/chameleon-7b,1024,1024,1024,64,131072,67108864,67239936,8.045699671686938,8357251.543531929,7.954559903002339
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,128,1,256,16384,16640,0.1787252533249557,93103.79865426957,5.595180207588316
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,128,1,512,16384,16896,0.17289136132846275,97726.1088707643,5.7839789814609555
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,128,1,1024,16384,17408,0.17661397997289896,98565.24383104453,5.662065936985554
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,128,1,2048,16384,18432,0.19442820688709617,94801.05945071747,5.143286645546738
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,256,1,256,65536,65792,0.4223408428952098,155779.3926559079,2.367755846545293
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,256,1,512,65536,66048,0.15438381939505538,427816.85450460744,6.477362743831871
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,256,1,1024,65536,66560,0.16465770127251744,404232.5350445624,6.0732051539147
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,256,1,2048,65536,67584,0.17790919790665308,379879.1787901857,5.6208448566256175
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,512,1,256,262144,262400,0.15614352002739906,1680505.2169565265,6.404364393889201
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,512,1,512,262144,262656,0.17186364205554128,1528281.3564204422,5.8185663240909875
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,512,1,1024,262144,263168,0.17764668197681507,1481412.4140767597,5.629151014092745
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,512,1,2048,262144,264192,0.17974945328508815,1469779.1574419055,5.563299257516902
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,1024,1,256,1048576,1048832,0.15322085858012238,6845229.883968728,6.526526539968963
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,1024,1,512,1048576,1049088,0.17688680502275625,5930843.738542489,5.653332931596291
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,1024,1,1024,1048576,1049600,0.1686992272734642,6221723.815596269,5.927709427969007
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,1024,1,2048,1048576,1050624,4.839243370263527,217105.0140722282,0.2066438745661894
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,128,16,4096,262144,266240,1.0430803592316806,255243.99692091692,15.339182507266642
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,128,16,8192,262144,270336,1.0902616049473484,247955.16853320287,14.675376925497329
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,128,16,16384,262144,278528,1.1637546460454662,239335.67178138538,13.748602469059362
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,128,16,32768,262144,294912,1.2805169851829608,230306.98023725383,12.494953354885734
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,256,16,4096,1048576,1052672,2.0057851634919643,524817.9212609961,7.976926089205316
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,256,16,8192,1048576,1056768,1.0767276909512777,981462.6380290791,14.859838875198024
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,256,16,16384,1048576,1064960,1.1610742756165564,917219.5288147973,13.780341478587701
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,256,16,32768,1048576,1081344,1.9987109798627596,541020.6932841535,8.005159405837972
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,512,16,4096,4194304,4198400,1.0038616418217619,4182249.6498431168,15.938451409463099
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,512,16,8192,4194304,4202496,1.0200432878918946,4119919.2719411193,15.685608826530212
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,512,16,16384,4194304,4210688,1.3579450466980536,3100779.3800188066,11.78250919571835
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,512,16,32768,4194304,4227072,9.438081476526955,447874.073826653,1.6952597876796156
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,1024,16,4096,16777216,16781312,1.319742005628844,12715600.419192439,12.12358167866011
